"flybase_gene_id" "start_position" "end_position" "chromosome_name" "gene_biotype"
"FBgn0035249" "FBgn0035249" 1645931 1647464 "3L" "protein_coding"
"FBgn0035251" "FBgn0035251" 1651432 1652900 "3L" "protein_coding"
"FBgn0035252" "FBgn0035252" 1652750 1654238 "3L" "protein_coding"
"FBgn0035253" "FBgn0035253" 1654247 1665064 "3L" "protein_coding"
"FBgn0035254" "FBgn0035254" 1665138 1666594 "3L" "protein_coding"
"FBgn0035255" "FBgn0035255" 1668901 1670108 "3L" "protein_coding"
"FBgn0035256" "FBgn0035256" 1670407 1672727 "3L" "protein_coding"
"FBgn0035257" "FBgn0035257" 1694617 1696412 "3L" "protein_coding"
"FBgn0035258" "FBgn0035258" 1700956 1702407 "3L" "protein_coding"
"FBgn0035260" "FBgn0035260" 1674709 1715541 "3L" "protein_coding"
"FBgn0035262" "FBgn0035262" 1720616 1723153 "3L" "protein_coding"
"FBgn0035263" "FBgn0035263" 1724390 1725647 "3L" "protein_coding"
"FBgn0035264" "FBgn0035264" 1730993 1735767 "3L" "protein_coding"
"FBgn0035265" "FBgn0035265" 1735853 1738106 "3L" "protein_coding"
"FBgn0035266" "FBgn0035266" 1738407 1745421 "3L" "protein_coding"
"FBgn0035267" "FBgn0035267" 1746907 1752390 "3L" "protein_coding"
"FBgn0035268" "FBgn0035268" 1756159 1759208 "3L" "protein_coding"
"FBgn0035270" "FBgn0035270" 1771809 1775147 "3L" "protein_coding"
"FBgn0035271" "FBgn0035271" 1777010 1777411 "3L" "protein_coding"
"FBgn0035272" "FBgn0035272" 1777439 1778347 "3L" "protein_coding"
"FBgn0035273" "FBgn0035273" 1797305 1798610 "3L" "protein_coding"
"FBgn0035279" "FBgn0035279" 1824129 1831783 "3L" "protein_coding"
"FBgn0035280" "FBgn0035280" 1832636 1835164 "3L" "protein_coding"
"FBgn0035281" "FBgn0035281" 1840281 1842084 "3L" "protein_coding"
"FBgn0035282" "FBgn0035282" 1850915 1855591 "3L" "protein_coding"
"FBgn0035283" "FBgn0035283" 1857165 1859047 "3L" "protein_coding"
"FBgn0035285" "FBgn0035285" 1865430 1869491 "3L" "protein_coding"
"FBgn0035286" "FBgn0035286" 1870019 1871564 "3L" "protein_coding"
"FBgn0035287" "FBgn0035287" 1876551 1883041 "3L" "protein_coding"
"FBgn0035290" "FBgn0035290" 1893408 1910197 "3L" "protein_coding"
"FBgn0035293" "FBgn0035293" 1933633 1939103 "3L" "protein_coding"
"FBgn0035294" "FBgn0035294" 1941068 1942872 "3L" "protein_coding"
"FBgn0035295" "FBgn0035295" 1947565 1950262 "3L" "protein_coding"
"FBgn0035298" "FBgn0035298" 1963143 1966805 "3L" "protein_coding"
"FBgn0035299" "FBgn0035299" 1970191 1971200 "3L" "protein_coding"
"FBgn0035300" "FBgn0035300" 1971638 1974285 "3L" "protein_coding"
"FBgn0035308" "FBgn0035308" 2153201 2163863 "3L" "protein_coding"
"FBgn0035309" "FBgn0035309" 2167550 2169108 "3L" "protein_coding"
"FBgn0035311" "FBgn0035311" 2171644 2172773 "3L" "pseudogene"
"FBgn0035312" "FBgn0035312" 2172995 2174332 "3L" "protein_coding"
"FBgn0035313" "FBgn0035313" 2185930 2187676 "3L" "protein_coding"
"FBgn0035315" "FBgn0035315" 2197013 2198089 "3L" "protein_coding"
"FBgn0035316" "FBgn0035316" 2210873 2212503 "3L" "protein_coding"
"FBgn0035317" "FBgn0035317" 2229646 2235253 "3L" "protein_coding"
"FBgn0035318" "FBgn0035318" 2235284 2237076 "3L" "protein_coding"
"FBgn0035321" "FBgn0035321" 2252744 2257423 "3L" "protein_coding"
"FBgn0035323" "FBgn0035323" 2262919 2263615 "3L" "protein_coding"
"FBgn0035325" "FBgn0035325" 2266394 2267640 "3L" "protein_coding"
"FBgn0035328" "FBgn0035328" 2276550 2278038 "3L" "protein_coding"
"FBgn0035331" "FBgn0035331" 2322693 2345799 "3L" "protein_coding"
"FBgn0035332" "FBgn0035332" 2360557 2362686 "3L" "protein_coding"
"FBgn0035333" "FBgn0035333" 2367843 2371939 "3L" "protein_coding"
"FBgn0035334" "FBgn0035334" 2372199 2372876 "3L" "protein_coding"
"FBgn0035335" "FBgn0035335" 2372844 2373704 "3L" "protein_coding"
"FBgn0035336" "FBgn0035336" 2373728 2376488 "3L" "protein_coding"
"FBgn0035337" "FBgn0035337" 2376484 2377556 "3L" "protein_coding"
"FBgn0035343" "FBgn0035343" 2474667 2475614 "3L" "protein_coding"
"FBgn0035344" "FBgn0035344" 2476259 2478448 "3L" "protein_coding"
"FBgn0035346" "FBgn0035346" 2488804 2492613 "3L" "protein_coding"
"FBgn0035348" "FBgn0035348" 2499372 2503606 "3L" "protein_coding"
"FBgn0035355" "FBgn0035355" 2599297 2600242 "3L" "protein_coding"
"FBgn0035356" "FBgn0035356" 2600331 2601536 "3L" "protein_coding"
"FBgn0035357" "FBgn0035357" 2631715 2641984 "3L" "protein_coding"
"FBgn0035358" "FBgn0035358" 2642184 2643424 "3L" "protein_coding"
"FBgn0035359" "FBgn0035359" 2645368 2647192 "3L" "protein_coding"
"FBgn0035360" "FBgn0035360" 2648048 2650205 "3L" "protein_coding"
"FBgn0035370" "FBgn0035370" 2766999 2768392 "3L" "protein_coding"
"FBgn0035371" "FBgn0035371" 2768466 2772325 "3L" "protein_coding"
"FBgn0035372" "FBgn0035372" 2772560 2774007 "3L" "protein_coding"
"FBgn0035374" "FBgn0035374" 2780899 2782105 "3L" "protein_coding"
"FBgn0035375" "FBgn0035375" 2782255 2786010 "3L" "protein_coding"
"FBgn0035379" "FBgn0035379" 2883641 2892166 "3L" "protein_coding"
"FBgn0035380" "FBgn0035380" 2915024 2916654 "3L" "protein_coding"
"FBgn0035382" "FBgn0035382" 2961534 2963788 "3L" "protein_coding"
"FBgn0035383" "FBgn0035383" 2981022 2983551 "3L" "protein_coding"
"FBgn0035384" "FBgn0035384" 2995172 2996155 "3L" "protein_coding"
"FBgn0035385" "FBgn0035385" 3001716 3011860 "3L" "protein_coding"
"FBgn0035388" "FBgn0035388" 3035196 3040469 "3L" "protein_coding"
"FBgn0035390" "FBgn0035390" 3044113 3046812 "3L" "protein_coding"
"FBgn0035392" "FBgn0035392" 3052514 3054906 "3L" "protein_coding"
"FBgn0035393" "FBgn0035393" 3055079 3055842 "3L" "protein_coding"
"FBgn0035397" "FBgn0035397" 3071133 3090406 "3L" "protein_coding"
"FBgn0035398" "FBgn0035398" 3090985 3106958 "3L" "protein_coding"
"FBgn0035400" "FBgn0035400" 3128034 3143457 "3L" "protein_coding"
"FBgn0035401" "FBgn0035401" 3143808 3145284 "3L" "protein_coding"
"FBgn0035402" "FBgn0035402" 3145405 3148358 "3L" "protein_coding"
"FBgn0035405" "FBgn0035405" 3159991 3162019 "3L" "protein_coding"
"FBgn0035407" "FBgn0035407" 3163786 3166250 "3L" "protein_coding"
"FBgn0035409" "FBgn0035409" 3171614 3172545 "3L" "protein_coding"
"FBgn0035410" "FBgn0035410" 3172817 3178580 "3L" "protein_coding"
"FBgn0035412" "FBgn0035412" 3187563 3188106 "3L" "protein_coding"
"FBgn0035413" "FBgn0035413" 3189978 3190623 "3L" "protein_coding"
"FBgn0035414" "FBgn0035414" 3190622 3192491 "3L" "protein_coding"
"FBgn0035415" "FBgn0035415" 3197045 3197631 "3L" "protein_coding"
"FBgn0035420" "FBgn0035420" 3210992 3218920 "3L" "protein_coding"
"FBgn0035421" "FBgn0035421" 3219156 3220925 "3L" "protein_coding"
"FBgn0035422" "FBgn0035422" 3220911 3222960 "3L" "protein_coding"
"FBgn0035423" "FBgn0035423" 3223341 3224650 "3L" "protein_coding"
"FBgn0035424" "FBgn0035424" 3224838 3236604 "3L" "protein_coding"
"FBgn0035425" "FBgn0035425" 3236805 3239578 "3L" "protein_coding"
"FBgn0035426" "FBgn0035426" 3243274 3244294 "3L" "protein_coding"
"FBgn0035427" "FBgn0035427" 3257878 3268184 "3L" "protein_coding"
"FBgn0035428" "FBgn0035428" 3271036 3276255 "3L" "protein_coding"
"FBgn0035429" "FBgn0035429" 3280239 3290896 "3L" "protein_coding"
"FBgn0035430" "FBgn0035430" 3291459 3299000 "3L" "protein_coding"
"FBgn0035431" "FBgn0035431" 3299336 3303112 "3L" "protein_coding"
"FBgn0035432" "FBgn0035432" 3303708 3314009 "3L" "protein_coding"
"FBgn0035434" "FBgn0035434" 3316781 3317144 "3L" "protein_coding"
"FBgn0035435" "FBgn0035435" 3318028 3319232 "3L" "protein_coding"
"FBgn0035436" "FBgn0035436" 3319555 3322489 "3L" "protein_coding"
"FBgn0035437" "FBgn0035437" 3322025 3328871 "3L" "protein_coding"
"FBgn0035438" "FBgn0035438" 3326265 3328626 "3L" "protein_coding"
"FBgn0035439" "FBgn0035439" 3330063 3333181 "3L" "protein_coding"
"FBgn0035440" "FBgn0035440" 3333119 3334978 "3L" "protein_coding"
"FBgn0035443" "FBgn0035443" 3374282 3376649 "3L" "protein_coding"
"FBgn0035444" "FBgn0035444" 3376757 3377992 "3L" "protein_coding"
"FBgn0035445" "FBgn0035445" 3378268 3380083 "3L" "protein_coding"
"FBgn0035449" "FBgn0035449" 3468023 3471309 "3L" "protein_coding"
"FBgn0035452" "FBgn0035452" 3612192 3615244 "3L" "protein_coding"
"FBgn0035453" "FBgn0035453" 3615382 3616682 "3L" "protein_coding"
"FBgn0035455" "FBgn0035455" 3653405 3654771 "3L" "protein_coding"
"FBgn0035458" "FBgn0035458" 3753693 3755201 "3L" "protein_coding"
"FBgn0035461" "FBgn0035461" 3803832 3806459 "3L" "protein_coding"
"FBgn0035462" "FBgn0035462" 3806710 3809090 "3L" "protein_coding"
"FBgn0035464" "FBgn0035464" 3811263 3813958 "3L" "protein_coding"
"FBgn0035468" "FBgn0035468" 3894999 3896603 "3L" "protein_coding"
"FBgn0035469" "FBgn0035469" 3896900 3897498 "3L" "protein_coding"
"FBgn0035470" "FBgn0035470" 3897444 3899156 "3L" "protein_coding"
"FBgn0035471" "FBgn0035471" 3903492 3905035 "3L" "protein_coding"
"FBgn0035473" "FBgn0035473" 3907852 3909931 "3L" "protein_coding"
"FBgn0035475" "FBgn0035475" 3936060 3937992 "3L" "protein_coding"
"FBgn0035476" "FBgn0035476" 3938624 3940125 "3L" "protein_coding"
"FBgn0035477" "FBgn0035477" 3942710 3947278 "3L" "protein_coding"
"FBgn0035478" "FBgn0035478" 3947891 3948687 "3L" "protein_coding"
"FBgn0035479" "FBgn0035479" 3948699 3949305 "3L" "protein_coding"
"FBgn0035480" "FBgn0035480" 3951193 3952550 "3L" "protein_coding"
"FBgn0035481" "FBgn0035481" 3954251 3964771 "3L" "protein_coding"
"FBgn0035482" "FBgn0035482" 4003474 4006626 "3L" "protein_coding"
"FBgn0035483" "FBgn0035483" 4021457 4023501 "3L" "protein_coding"
"FBgn0035484" "FBgn0035484" 4022700 4026011 "3L" "protein_coding"
"FBgn0035486" "FBgn0035486" 4032062 4035703 "3L" "protein_coding"
"FBgn0035488" "FBgn0035488" 4037523 4040482 "3L" "protein_coding"
"FBgn0035490" "FBgn0035490" 4046596 4059660 "3L" "protein_coding"
"FBgn0035491" "FBgn0035491" 4046988 4047735 "3L" "protein_coding"
"FBgn0035495" "FBgn0035495" 4087581 4092706 "3L" "protein_coding"
"FBgn0035496" "FBgn0035496" 4093207 4094344 "3L" "protein_coding"
"FBgn0035497" "FBgn0035497" 4094343 4103256 "3L" "protein_coding"
"FBgn0035498" "FBgn0035498" 4103564 4107116 "3L" "protein_coding"
"FBgn0035499" "FBgn0035499" 4114289 4122388 "3L" "protein_coding"
"FBgn0035501" "FBgn0035501" 4148696 4152473 "3L" "protein_coding"
"FBgn0035504" "FBgn0035504" 4174859 4178270 "3L" "protein_coding"
"FBgn0035505" "FBgn0035505" 4178980 4188023 "3L" "protein_coding"
"FBgn0035508" "FBgn0035508" 4200825 4204339 "3L" "protein_coding"
"FBgn0035510" "FBgn0035510" 4207838 4209178 "3L" "protein_coding"
"FBgn0035511" "FBgn0035511" 4210880 4211540 "3L" "protein_coding"
"FBgn0035512" "FBgn0035512" 4211964 4212915 "3L" "protein_coding"
"FBgn0035513" "FBgn0035513" 4215379 4216414 "3L" "protein_coding"
"FBgn0035515" "FBgn0035515" 4240173 4242603 "3L" "protein_coding"
"FBgn0035517" "FBgn0035517" 4254776 4256053 "3L" "protein_coding"
"FBgn0035518" "FBgn0035518" 4255991 4259152 "3L" "protein_coding"
"FBgn0035519" "FBgn0035519" 4259430 4261643 "3L" "protein_coding"
"FBgn0035520" "FBgn0035520" 4261297 4262470 "3L" "protein_coding"
"FBgn0035521" "FBgn0035521" 4262705 4263464 "3L" "protein_coding"
"FBgn0035522" "FBgn0035522" 4263719 4277778 "3L" "protein_coding"
"FBgn0035523" "FBgn0035523" 4277962 4281585 "3L" "protein_coding"
"FBgn0035524" "FBgn0035524" 4281504 4282817 "3L" "protein_coding"
"FBgn0035526" "FBgn0035526" 4283851 4286865 "3L" "protein_coding"
"FBgn0035528" "FBgn0035528" 4291208 4292246 "3L" "protein_coding"
"FBgn0035529" "FBgn0035529" 4292482 4293432 "3L" "protein_coding"
"FBgn0035532" "FBgn0035532" 4321105 4322259 "3L" "protein_coding"
"FBgn0035533" "FBgn0035533" 4322491 4364102 "3L" "protein_coding"
"FBgn0035534" "FBgn0035534" 4364550 4365243 "3L" "protein_coding"
"FBgn0035537" "FBgn0035537" 4366494 4367458 "3L" "protein_coding"
"FBgn0035538" "FBgn0035538" 4367649 4380387 "3L" "protein_coding"
"FBgn0035539" "FBgn0035539" 4384442 4403181 "3L" "protein_coding"
"FBgn0035540" "FBgn0035540" 4403487 4405168 "3L" "protein_coding"
"FBgn0035541" "FBgn0035541" 4405127 4406059 "3L" "protein_coding"
"FBgn0035542" "FBgn0035542" 4406943 4420648 "3L" "protein_coding"
"FBgn0035543" "FBgn0035543" 4421662 4426621 "3L" "protein_coding"
"FBgn0035544" "FBgn0035544" 4436721 4438311 "3L" "protein_coding"
"FBgn0035545" "FBgn0035545" 4446573 4448072 "3L" "protein_coding"
"FBgn0035546" "FBgn0035546" 4457177 4458163 "3L" "protein_coding"
"FBgn0035547" "FBgn0035547" 4459193 4460317 "3L" "protein_coding"
"FBgn0035548" "FBgn0035548" 4460622 4461504 "3L" "protein_coding"
"FBgn0035550" "FBgn0035550" 4473068 4475095 "3L" "protein_coding"
"FBgn0035551" "FBgn0035551" 4480283 4481487 "3L" "protein_coding"
"FBgn0035552" "FBgn0035552" 4482809 4484370 "3L" "protein_coding"
"FBgn0035553" "FBgn0035553" 4485159 4490963 "3L" "protein_coding"
"FBgn0035554" "FBgn0035554" 4496883 4497777 "3L" "protein_coding"
"FBgn0035555" "FBgn0035555" 4498856 4500500 "3L" "protein_coding"
"FBgn0035557" "FBgn0035557" 4533170 4539270 "3L" "protein_coding"
"FBgn0035558" "FBgn0035558" 4542051 4553457 "3L" "protein_coding"
"FBgn0035563" "FBgn0035563" 4634436 4634789 "3L" "protein_coding"
"FBgn0035567" "FBgn0035567" 4687587 4688774 "3L" "protein_coding"
"FBgn0035568" "FBgn0035568" 4688929 4690070 "3L" "protein_coding"
"FBgn0035569" "FBgn0035569" 4694205 4694845 "3L" "protein_coding"
"FBgn0035570" "FBgn0035570" 4709209 4709890 "3L" "protein_coding"
"FBgn0035571" "FBgn0035571" 4752393 4753738 "3L" "protein_coding"
"FBgn0035572" "FBgn0035572" 4757883 4758708 "3L" "protein_coding"
"FBgn0035574" "FBgn0035574" 4692783 4796253 "3L" "protein_coding"
"FBgn0035575" "FBgn0035575" 4803077 4805274 "3L" "protein_coding"
"FBgn0035577" "FBgn0035577" 4829092 4833591 "3L" "protein_coding"
"FBgn0035578" "FBgn0035578" 4837791 4840108 "3L" "protein_coding"
"FBgn0035581" "FBgn0035581" 4861269 4895749 "3L" "protein_coding"
"FBgn0035582" "FBgn0035582" 4896864 4898470 "3L" "protein_coding"
"FBgn0035583" "FBgn0035583" 4898900 4900869 "3L" "protein_coding"
"FBgn0035584" "FBgn0035584" 4980003 4980769 "3L" "protein_coding"
"FBgn0035585" "FBgn0035585" 5011444 5012133 "3L" "protein_coding"
"FBgn0035586" "FBgn0035586" 5144082 5146063 "3L" "protein_coding"
"FBgn0035587" "FBgn0035587" 5141953 5144317 "3L" "protein_coding"
"FBgn0035588" "FBgn0035588" 5140440 5141646 "3L" "protein_coding"
"FBgn0035589" "FBgn0035589" 5139619 5140473 "3L" "protein_coding"
"FBgn0035590" "FBgn0035590" 5138652 5139395 "3L" "protein_coding"
"FBgn0035591" "FBgn0035591" 5136376 5138679 "3L" "protein_coding"
"FBgn0035592" "FBgn0035592" 5135748 5136292 "3L" "protein_coding"
"FBgn0035593" "FBgn0035593" 5133871 5135670 "3L" "protein_coding"
"FBgn0035594" "FBgn0035594" 5129499 5130240 "3L" "protein_coding"
"FBgn0035598" "FBgn0035598" 5234483 5236631 "3L" "protein_coding"
"FBgn0035600" "FBgn0035600" 5360211 5362798 "3L" "protein_coding"
"FBgn0035601" "FBgn0035601" 5362884 5366225 "3L" "protein_coding"
"FBgn0035603" "FBgn0035603" 5367341 5368008 "3L" "protein_coding"
"FBgn0035604" "FBgn0035604" 5378786 5382821 "3L" "protein_coding"
"FBgn0035607" "FBgn0035607" 5479790 5483663 "3L" "protein_coding"
"FBgn0035608" "FBgn0035608" 5497523 5498958 "3L" "protein_coding"
"FBgn0035610" "FBgn0035610" 5512421 5529341 "3L" "protein_coding"
"FBgn0035611" "FBgn0035611" 5533968 5535759 "3L" "protein_coding"
"FBgn0035612" "FBgn0035612" 5538411 5551159 "3L" "protein_coding"
"FBgn0035617" "FBgn0035617" 5583669 5590390 "3L" "protein_coding"
"FBgn0035619" "FBgn0035619" 5592741 5595272 "3L" "protein_coding"
"FBgn0035620" "FBgn0035620" 5595542 5597422 "3L" "protein_coding"
"FBgn0035621" "FBgn0035621" 5598557 5599692 "3L" "protein_coding"
"FBgn0035622" "FBgn0035622" 5601096 5603979 "3L" "protein_coding"
"FBgn0035623" "FBgn0035623" 5604790 5607190 "3L" "protein_coding"
"FBgn0035624" "FBgn0035624" 5607162 5608300 "3L" "protein_coding"
"FBgn0035625" "FBgn0035625" 5630983 5652094 "3L" "protein_coding"
"FBgn0035626" "FBgn0035626" 5654681 5657384 "3L" "protein_coding"
"FBgn0035627" "FBgn0035627" 5659700 5662247 "3L" "protein_coding"
"FBgn0035630" "FBgn0035630" 5761963 5765702 "3L" "protein_coding"
"FBgn0035631" "FBgn0035631" 5765846 5767084 "3L" "protein_coding"
"FBgn0035632" "FBgn0035632" 5767017 5768794 "3L" "protein_coding"
"FBgn0035636" "FBgn0035636" 5783215 5786718 "3L" "protein_coding"
"FBgn0035638" "FBgn0035638" 5794405 5796543 "3L" "protein_coding"
"FBgn0035639" "FBgn0035639" 5810973 5812228 "3L" "protein_coding"
"FBgn0035640" "FBgn0035640" 5812135 5813093 "3L" "protein_coding"
"FBgn0035641" "FBgn0035641" 5871501 5873518 "3L" "protein_coding"
"FBgn0035642" "FBgn0035642" 5873311 5875466 "3L" "protein_coding"
"FBgn0035643" "FBgn0035643" 5882304 5884090 "3L" "protein_coding"
"FBgn0035644" "FBgn0035644" 5895691 5897435 "3L" "protein_coding"
"FBgn0035645" "FBgn0035645" 5897638 5899395 "3L" "protein_coding"
"FBgn0035647" "FBgn0035647" 5904211 5906699 "3L" "protein_coding"
"FBgn0035648" "FBgn0035648" 5907381 5917540 "3L" "protein_coding"
"FBgn0035649" "FBgn0035649" 5917905 5921316 "3L" "protein_coding"
"FBgn0035656" "FBgn0035656" 5967545 5976007 "3L" "protein_coding"
"FBgn0035657" "FBgn0035657" 6009446 6011021 "3L" "protein_coding"
"FBgn0035661" "FBgn0035661" 6033199 6034611 "3L" "protein_coding"
"FBgn0035663" "FBgn0035663" 6037111 6038188 "3L" "protein_coding"
"FBgn0035665" "FBgn0035665" 6050757 6051690 "3L" "protein_coding"
"FBgn0035666" "FBgn0035666" 6052321 6053215 "3L" "protein_coding"
"FBgn0035667" "FBgn0035667" 6053493 6054443 "3L" "protein_coding"
"FBgn0035669" "FBgn0035669" 6059658 6061378 "3L" "protein_coding"
"FBgn0035670" "FBgn0035670" 6061372 6062910 "3L" "protein_coding"
"FBgn0035673" "FBgn0035673" 6072139 6073539 "3L" "protein_coding"
"FBgn0035674" "FBgn0035674" 6073490 6075245 "3L" "protein_coding"
"FBgn0035675" "FBgn0035675" 6075536 6076258 "3L" "protein_coding"
"FBgn0035676" "FBgn0035676" 6076722 6082491 "3L" "protein_coding"
"FBgn0035677" "FBgn0035677" 6082883 6092188 "3L" "protein_coding"
"FBgn0035678" "FBgn0035678" 6092188 6093313 "3L" "protein_coding"
"FBgn0035679" "FBgn0035679" 6093204 6094747 "3L" "protein_coding"
"FBgn0035685" "FBgn0035685" 6156592 6157377 "3L" "protein_coding"
"FBgn0035686" "FBgn0035686" 6160814 6161589 "3L" "protein_coding"
"FBgn0035687" "FBgn0035687" 6163127 6164682 "3L" "protein_coding"
"FBgn0035688" "FBgn0035688" 6164916 6173880 "3L" "protein_coding"
"FBgn0035689" "FBgn0035689" 6174248 6178941 "3L" "protein_coding"
"FBgn0035690" "FBgn0035690" 6178677 6181829 "3L" "protein_coding"
"FBgn0035691" "FBgn0035691" 6189745 6192049 "3L" "protein_coding"
"FBgn0035692" "FBgn0035692" 6192124 6193179 "3L" "protein_coding"
"FBgn0035693" "FBgn0035693" 6200473 6203776 "3L" "protein_coding"
"FBgn0035694" "FBgn0035694" 6231805 6232361 "3L" "protein_coding"
"FBgn0035695" "FBgn0035695" 6234323 6240068 "3L" "protein_coding"
"FBgn0035696" "FBgn0035696" 6245933 6256665 "3L" "protein_coding"
"FBgn0035697" "FBgn0035697" 6257423 6258760 "3L" "protein_coding"
"FBgn0035699" "FBgn0035699" 6329324 6352390 "3L" "protein_coding"
"FBgn0035702" "FBgn0035702" 6486167 6488424 "3L" "protein_coding"
"FBgn0035703" "FBgn0035703" 6488681 6491210 "3L" "protein_coding"
"FBgn0035704" "FBgn0035704" 6491230 6495297 "3L" "protein_coding"
"FBgn0035708" "FBgn0035708" 6609325 6619113 "3L" "protein_coding"
"FBgn0035709" "FBgn0035709" 6664224 6665641 "3L" "protein_coding"
"FBgn0035710" "FBgn0035710" 6689327 6703521 "3L" "protein_coding"
"FBgn0035711" "FBgn0035711" 6704860 6709000 "3L" "protein_coding"
"FBgn0035713" "FBgn0035713" 6744426 6752752 "3L" "protein_coding"
"FBgn0035714" "FBgn0035714" 6752913 6754029 "3L" "protein_coding"
"FBgn0035715" "FBgn0035715" 6754017 6756497 "3L" "protein_coding"
"FBgn0035718" "FBgn0035718" 6932926 6934824 "3L" "protein_coding"
"FBgn0035719" "FBgn0035719" 6942856 6949313 "3L" "protein_coding"
"FBgn0035720" "FBgn0035720" 6949491 6955904 "3L" "protein_coding"
"FBgn0035721" "FBgn0035721" 6955991 6957440 "3L" "protein_coding"
"FBgn0035722" "FBgn0035722" 6956946 6958108 "3L" "protein_coding"
"FBgn0035724" "FBgn0035724" 6965260 6967897 "3L" "protein_coding"
"FBgn0035725" "FBgn0035725" 6968035 6969048 "3L" "protein_coding"
"FBgn0035726" "FBgn0035726" 6969658 6971666 "3L" "protein_coding"
"FBgn0035727" "FBgn0035727" 6971579 6972467 "3L" "protein_coding"
"FBgn0035730" "FBgn0035730" 7025801 7026794 "3L" "protein_coding"
"FBgn0035733" "FBgn0035733" 7058930 7077462 "3L" "protein_coding"
"FBgn0035734" "FBgn0035734" 7066314 7069463 "3L" "protein_coding"
"FBgn0035735" "FBgn0035735" 7086003 7086608 "3L" "protein_coding"
"FBgn0035736" "FBgn0035736" 7087713 7088787 "3L" "protein_coding"
"FBgn0035737" "FBgn0035737" 7093204 7093841 "3L" "protein_coding"
"FBgn0035741" "FBgn0035741" 7125905 7128118 "3L" "protein_coding"
"FBgn0035742" "FBgn0035742" 7127913 7128264 "3L" "protein_coding"
"FBgn0035743" "FBgn0035743" 7128903 7129673 "3L" "protein_coding"
"FBgn0035750" "FBgn0035750" 7234512 7235965 "3L" "protein_coding"
"FBgn0035751" "FBgn0035751" 7236800 7238122 "3L" "protein_coding"
"FBgn0035753" "FBgn0035753" 7240203 7241351 "3L" "protein_coding"
"FBgn0035754" "FBgn0035754" 7249529 7250527 "3L" "protein_coding"
"FBgn0035755" "FBgn0035755" 7250718 7263920 "3L" "protein_coding"
"FBgn0035756" "FBgn0035756" 7266192 7312896 "3L" "protein_coding"
