"flybase_gene_id" "start_position" "end_position" "chromosome_name" "gene_biotype"
"FBgn0038195" "FBgn0038195" 14032371 14035041 "3R" "protein_coding"
"FBgn0038196" "FBgn0038196" 14035018 14036398 "3R" "protein_coding"
"FBgn0038197" "FBgn0038197" 14056945 14087978 "3R" "protein_coding"
"FBgn0038206" "FBgn0038206" 14122654 14124474 "3R" "protein_coding"
"FBgn0038207" "FBgn0038207" 14130680 14132072 "3R" "protein_coding"
"FBgn0038214" "FBgn0038214" 14244804 14245471 "3R" "protein_coding"
"FBgn0038221" "FBgn0038221" 14302428 14304458 "3R" "protein_coding"
"FBgn0038223" "FBgn0038223" 14320191 14326689 "3R" "protein_coding"
"FBgn0038224" "FBgn0038224" 14326947 14327735 "3R" "protein_coding"
"FBgn0038233" "FBgn0038233" 14509049 14511712 "3R" "protein_coding"
"FBgn0038234" "FBgn0038234" 14511838 14512691 "3R" "protein_coding"
"FBgn0038235" "FBgn0038235" 14512639 14513637 "3R" "protein_coding"
"FBgn0038237" "FBgn0038237" 14513901 14558304 "3R" "protein_coding"
"FBgn0038239" "FBgn0038239" 14560935 14561521 "3R" "protein_coding"
"FBgn0038240" "FBgn0038240" 14562340 14562845 "3R" "protein_coding"
"FBgn0038241" "FBgn0038241" 14564323 14564805 "3R" "protein_coding"
"FBgn0038242" "FBgn0038242" 14565927 14566513 "3R" "protein_coding"
"FBgn0038243" "FBgn0038243" 14567611 14568847 "3R" "protein_coding"
"FBgn0038244" "FBgn0038244" 14570472 14575887 "3R" "protein_coding"
"FBgn0038250" "FBgn0038250" 14657447 14659228 "3R" "protein_coding"
"FBgn0038251" "FBgn0038251" 14659438 14661177 "3R" "protein_coding"
"FBgn0038256" "FBgn0038256" 14724760 14731509 "3R" "protein_coding"
"FBgn0038257" "FBgn0038257" 14745901 14751246 "3R" "protein_coding"
"FBgn0038268" "FBgn0038268" 14879457 14882631 "3R" "protein_coding"
"FBgn0038269" "FBgn0038269" 14882498 14886246 "3R" "protein_coding"
"FBgn0038271" "FBgn0038271" 14890231 14892387 "3R" "protein_coding"
"FBgn0038272" "FBgn0038272" 14892392 14893954 "3R" "protein_coding"
"FBgn0038273" "FBgn0038273" 14894784 14896446 "3R" "protein_coding"
"FBgn0038274" "FBgn0038274" 14895703 14898372 "3R" "protein_coding"
"FBgn0038275" "FBgn0038275" 14898739 14899617 "3R" "protein_coding"
"FBgn0038286" "FBgn0038286" 15079320 15095631 "3R" "protein_coding"
"FBgn0038290" "FBgn0038290" 15135138 15137004 "3R" "protein_coding"
"FBgn0038291" "FBgn0038291" 15137148 15139007 "3R" "protein_coding"
"FBgn0038294" "FBgn0038294" 15170625 15181510 "3R" "protein_coding"
"FBgn0038299" "FBgn0038299" 15206703 15208762 "3R" "protein_coding"
"FBgn0038300" "FBgn0038300" 15209204 15211347 "3R" "protein_coding"
"FBgn0038301" "FBgn0038301" 15211277 15213658 "3R" "protein_coding"
"FBgn0038302" "FBgn0038302" 15213974 15214845 "3R" "protein_coding"
"FBgn0038303" "FBgn0038303" 15214762 15218874 "3R" "protein_coding"
"FBgn0038304" "FBgn0038304" 15219256 15222371 "3R" "protein_coding"
"FBgn0038306" "FBgn0038306" 15227605 15229408 "3R" "protein_coding"
"FBgn0038307" "FBgn0038307" 15229665 15230516 "3R" "protein_coding"
"FBgn0038311" "FBgn0038311" 15266684 15268538 "3R" "protein_coding"
"FBgn0038312" "FBgn0038312" 15268662 15270532 "3R" "protein_coding"
"FBgn0038313" "FBgn0038313" 15275522 15276474 "3R" "protein_coding"
"FBgn0038316" "FBgn0038316" 15318203 15320069 "3R" "protein_coding"
"FBgn0038318" "FBgn0038318" 15325325 15328269 "3R" "protein_coding"
"FBgn0038319" "FBgn0038319" 15330738 15331588 "3R" "protein_coding"
"FBgn0038320" "FBgn0038320" 15333266 15338365 "3R" "protein_coding"
"FBgn0038321" "FBgn0038321" 15337908 15343256 "3R" "protein_coding"
"FBgn0038324" "FBgn0038324" 15351225 15353926 "3R" "protein_coding"
"FBgn0038325" "FBgn0038325" 15353720 15356924 "3R" "protein_coding"
"FBgn0038326" "FBgn0038326" 15357229 15359263 "3R" "protein_coding"
"FBgn0038327" "FBgn0038327" 15361692 15362850 "3R" "protein_coding"
"FBgn0038331" "FBgn0038331" 15371957 15374237 "3R" "protein_coding"
"FBgn0038332" "FBgn0038332" 15370036 15372212 "3R" "protein_coding"
"FBgn0038337" "FBgn0038337" 15402598 15407070 "3R" "protein_coding"
"FBgn0038344" "FBgn0038344" 15486050 15493310 "3R" "protein_coding"
"FBgn0038349" "FBgn0038349" 15542748 15548188 "3R" "protein_coding"
"FBgn0038360" "FBgn0038360" 15786703 15788339 "3R" "protein_coding"
"FBgn0038363" "FBgn0038363" 15792688 15793487 "3R" "protein_coding"
"FBgn0038365" "FBgn0038365" 15802275 15803653 "3R" "protein_coding"
"FBgn0038369" "FBgn0038369" 15834648 15836021 "3R" "protein_coding"
"FBgn0038371" "FBgn0038371" 15838146 15839515 "3R" "protein_coding"
"FBgn0038376" "FBgn0038376" 15853868 15857470 "3R" "protein_coding"
"FBgn0038381" "FBgn0038381" 15908398 15910367 "3R" "protein_coding"
"FBgn0038387" "FBgn0038387" 15933847 15934940 "3R" "protein_coding"
"FBgn0038388" "FBgn0038388" 15962167 15963867 "3R" "protein_coding"
"FBgn0038389" "FBgn0038389" 15963884 15964761 "3R" "protein_coding"
"FBgn0038395" "FBgn0038395" 16044747 16046130 "3R" "protein_coding"
"FBgn0038396" "FBgn0038396" 16049670 16050693 "3R" "protein_coding"
"FBgn0038400" "FBgn0038400" 16144401 16146855 "3R" "protein_coding"
"FBgn0038401" "FBgn0038401" 16147029 16149636 "3R" "protein_coding"
"FBgn0038404" "FBgn0038404" 16171991 16180475 "3R" "protein_coding"
"FBgn0038405" "FBgn0038405" 16181020 16186235 "3R" "protein_coding"
"FBgn0038407" "FBgn0038407" 16198000 16203083 "3R" "protein_coding"
"FBgn0038412" "FBgn0038412" 16305758 16308700 "3R" "protein_coding"
"FBgn0038418" "FBgn0038418" 16342318 16345829 "3R" "protein_coding"
"FBgn0038419" "FBgn0038419" 16345825 16349226 "3R" "protein_coding"
"FBgn0038420" "FBgn0038420" 16350786 16357015 "3R" "protein_coding"
"FBgn0038421" "FBgn0038421" 16357535 16359466 "3R" "protein_coding"
"FBgn0038424" "FBgn0038424" 16432998 16434740 "3R" "protein_coding"
"FBgn0038425" "FBgn0038425" 16434899 16436066 "3R" "protein_coding"
"FBgn0038426" "FBgn0038426" 16436045 16436597 "3R" "protein_coding"
"FBgn0038427" "FBgn0038427" 16436880 16441661 "3R" "protein_coding"
"FBgn0038428" "FBgn0038428" 16441843 16443007 "3R" "protein_coding"
"FBgn0038429" "FBgn0038429" 16443207 16445010 "3R" "protein_coding"
"FBgn0038432" "FBgn0038432" 16456052 16458233 "3R" "protein_coding"
"FBgn0038437" "FBgn0038437" 16481861 16482452 "3R" "protein_coding"
"FBgn0038438" "FBgn0038438" 16482694 16484223 "3R" "protein_coding"
"FBgn0038446" "FBgn0038446" 16573179 16573752 "3R" "protein_coding"
"FBgn0038453" "FBgn0038453" 16643605 16645171 "3R" "protein_coding"
"FBgn0038454" "FBgn0038454" 16645072 16647004 "3R" "protein_coding"
"FBgn0038455" "FBgn0038455" 16651217 16652319 "3R" "protein_coding"
"FBgn0038460" "FBgn0038460" 16983510 16987732 "3R" "protein_coding"
"FBgn0038461" "FBgn0038461" 16990334 16991878 "3R" "protein_coding"
"FBgn0038462" "FBgn0038462" 16994542 16996071 "3R" "protein_coding"
"FBgn0038463" "FBgn0038463" 16996446 16999449 "3R" "protein_coding"
"FBgn0038465" "FBgn0038465" 17002875 17007208 "3R" "protein_coding"
"FBgn0038467" "FBgn0038467" 17018780 17021120 "3R" "protein_coding"
"FBgn0038470" "FBgn0038470" 17036394 17040203 "3R" "protein_coding"
"FBgn0038471" "FBgn0038471" 17040682 17041895 "3R" "protein_coding"
"FBgn0038472" "FBgn0038472" 17041896 17043136 "3R" "protein_coding"
"FBgn0038473" "FBgn0038473" 17070523 17072675 "3R" "protein_coding"
"FBgn0038474" "FBgn0038474" 17072732 17073795 "3R" "protein_coding"
"FBgn0038475" "FBgn0038475" 17073942 17079945 "3R" "protein_coding"
"FBgn0038476" "FBgn0038476" 17080244 17084781 "3R" "protein_coding"
"FBgn0038478" "FBgn0038478" 17088280 17091938 "3R" "protein_coding"
"FBgn0038488" "FBgn0038488" 17144475 17149412 "3R" "protein_coding"
"FBgn0038490" "FBgn0038490" 17150587 17151630 "3R" "protein_coding"
"FBgn0038491" "FBgn0038491" 17151861 17153771 "3R" "protein_coding"
"FBgn0038499" "FBgn0038499" 17374833 17391337 "3R" "protein_coding"
"FBgn0038504" "FBgn0038504" 17395199 17402515 "3R" "protein_coding"
"FBgn0038505" "FBgn0038505" 17407876 17409460 "3R" "protein_coding"
"FBgn0038508" "FBgn0038508" 17415739 17416505 "3R" "protein_coding"
"FBgn0038515" "FBgn0038515" 17532325 17534587 "3R" "protein_coding"
"FBgn0038516" "FBgn0038516" 17534815 17537136 "3R" "protein_coding"
"FBgn0038519" "FBgn0038519" 17545222 17546531 "3R" "protein_coding"
"FBgn0038523" "FBgn0038523" 17594386 17595057 "3R" "protein_coding"
"FBgn0038524" "FBgn0038524" 17606106 17608541 "3R" "protein_coding"
"FBgn0038530" "FBgn0038530" 17625268 17626086 "3R" "protein_coding"
"FBgn0038532" "FBgn0038532" 17647679 17669985 "3R" "protein_coding"
"FBgn0038533" "FBgn0038533" 17669144 17670895 "3R" "protein_coding"
"FBgn0038535" "FBgn0038535" 17673732 17682515 "3R" "protein_coding"
"FBgn0038536" "FBgn0038536" 17682669 17683773 "3R" "protein_coding"
"FBgn0038545" "FBgn0038545" 17795075 17796317 "3R" "protein_coding"
"FBgn0038546" "FBgn0038546" 17796376 17798304 "3R" "protein_coding"
"FBgn0038548" "FBgn0038548" 17801542 17803260 "3R" "protein_coding"
"FBgn0038549" "FBgn0038549" 17803225 17805249 "3R" "protein_coding"
"FBgn0038551" "FBgn0038551" 17807407 17809222 "3R" "protein_coding"
"FBgn0038552" "FBgn0038552" 17809401 17811134 "3R" "protein_coding"
"FBgn0038564" "FBgn0038564" 18021600 18023689 "3R" "protein_coding"
"FBgn0038569" "FBgn0038569" 18161392 18164397 "3R" "protein_coding"
"FBgn0038570" "FBgn0038570" 18165442 18167273 "3R" "protein_coding"
"FBgn0038571" "FBgn0038571" 18165442 18167273 "3R" "protein_coding"
"FBgn0038576" "FBgn0038576" 18185498 18187875 "3R" "protein_coding"
"FBgn0038577" "FBgn0038577" 18187805 18188707 "3R" "protein_coding"
"FBgn0038578" "FBgn0038578" 18189072 18191265 "3R" "protein_coding"
"FBgn0038582" "FBgn0038582" 18220526 18221473 "3R" "protein_coding"
"FBgn0038583" "FBgn0038583" 18218147 18220699 "3R" "protein_coding"
"FBgn0038584" "FBgn0038584" 18221522 18223682 "3R" "protein_coding"
"FBgn0038585" "FBgn0038585" 18223722 18224942 "3R" "protein_coding"
"FBgn0038586" "FBgn0038586" 18224902 18226082 "3R" "protein_coding"
"FBgn0038588" "FBgn0038588" 18239420 18242159 "3R" "protein_coding"
"FBgn0038589" "FBgn0038589" 18251115 18251539 "3R" "protein_coding"
"FBgn0038590" "FBgn0038590" 18251069 18252734 "3R" "protein_coding"
"FBgn0038593" "FBgn0038593" 18271189 18274446 "3R" "protein_coding"
"FBgn0038595" "FBgn0038595" 18278181 18279522 "3R" "protein_coding"
"FBgn0038597" "FBgn0038597" 18283660 18286624 "3R" "protein_coding"
"FBgn0038598" "FBgn0038598" 18286620 18288777 "3R" "protein_coding"
"FBgn0038601" "FBgn0038601" 18300195 18301728 "3R" "protein_coding"
"FBgn0038603" "FBgn0038603" 18303279 18314407 "3R" "protein_coding"
"FBgn0038608" "FBgn0038608" 18364244 18366162 "3R" "protein_coding"
"FBgn0038609" "FBgn0038609" 18366638 18367913 "3R" "protein_coding"
"FBgn0038610" "FBgn0038610" 18378124 18381178 "3R" "protein_coding"
"FBgn0038617" "FBgn0038617" 18400373 18402716 "3R" "protein_coding"
"FBgn0038619" "FBgn0038619" 18404940 18406002 "3R" "protein_coding"
"FBgn0038627" "FBgn0038627" 18573091 18590726 "3R" "protein_coding"
"FBgn0038638" "FBgn0038638" 18669390 18674679 "3R" "protein_coding"
"FBgn0038640" "FBgn0038640" 18677818 18680321 "3R" "protein_coding"
"FBgn0038647" "FBgn0038647" 18732681 18733034 "3R" "protein_coding"
"FBgn0038649" "FBgn0038649" 18744063 18746041 "3R" "protein_coding"
"FBgn0038651" "FBgn0038651" 18750436 18758873 "3R" "protein_coding"
"FBgn0038652" "FBgn0038652" 18759236 18795169 "3R" "protein_coding"
"FBgn0038659" "FBgn0038659" 18906609 18910755 "3R" "protein_coding"
"FBgn0038660" "FBgn0038660" 18911053 18912922 "3R" "protein_coding"
"FBgn0038662" "FBgn0038662" 18926996 18928659 "3R" "protein_coding"
"FBgn0038666" "FBgn0038666" 18978980 18981324 "3R" "protein_coding"
"FBgn0038672" "FBgn0038672" 19022458 19024030 "3R" "protein_coding"
"FBgn0038673" "FBgn0038673" 19024092 19024853 "3R" "protein_coding"
"FBgn0038675" "FBgn0038675" 19031503 19032409 "3R" "protein_coding"
"FBgn0038678" "FBgn0038678" 19094394 19094905 "3R" "protein_coding"
"FBgn0038679" "FBgn0038679" 19096961 19131929 "3R" "protein_coding"
"FBgn0038680" "FBgn0038680" 19132648 19134704 "3R" "protein_coding"
"FBgn0038681" "FBgn0038681" 19135158 19137136 "3R" "protein_coding"
"FBgn0038682" "FBgn0038682" 19148632 19153686 "3R" "protein_coding"
"FBgn0038683" "FBgn0038683" 19154097 19159878 "3R" "protein_coding"
"FBgn0038686" "FBgn0038686" 19178085 19180538 "3R" "protein_coding"
"FBgn0038692" "FBgn0038692" 19229463 19230832 "3R" "protein_coding"
"FBgn0038704" "FBgn0038704" 19403455 19406294 "3R" "protein_coding"
"FBgn0038715" "FBgn0038715" 19600635 19602629 "3R" "protein_coding"
"FBgn0038716" "FBgn0038716" 19603375 19606475 "3R" "protein_coding"
"FBgn0038720" "FBgn0038720" 19616024 19632718 "3R" "protein_coding"
"FBgn0038721" "FBgn0038721" 19633418 19642722 "3R" "protein_coding"
"FBgn0038722" "FBgn0038722" 19645026 19646906 "3R" "protein_coding"
"FBgn0038723" "FBgn0038723" 19646930 19648410 "3R" "protein_coding"
"FBgn0038735" "FBgn0038735" 19847311 19854403 "3R" "protein_coding"
"FBgn0038737" "FBgn0038737" 19861610 19862600 "3R" "protein_coding"
"FBgn0038738" "FBgn0038738" 19862517 19864393 "3R" "protein_coding"
"FBgn0038739" "FBgn0038739" 19864496 19866869 "3R" "protein_coding"
"FBgn0038740" "FBgn0038740" 19865417 19875678 "3R" "protein_coding"
"FBgn0038741" "FBgn0038741" 19875974 19877514 "3R" "protein_coding"
"FBgn0038742" "FBgn0038742" 19877737 19879309 "3R" "protein_coding"
"FBgn0038745" "FBgn0038745" 19897372 19903689 "3R" "protein_coding"
"FBgn0038746" "FBgn0038746" 19903665 19904868 "3R" "protein_coding"
"FBgn0038747" "FBgn0038747" 19905164 19914272 "3R" "protein_coding"
"FBgn0038752" "FBgn0038752" 19921744 19925371 "3R" "protein_coding"
"FBgn0038755" "FBgn0038755" 19929277 20008512 "3R" "protein_coding"
"FBgn0038760" "FBgn0038760" 20008947 20011712 "3R" "protein_coding"
"FBgn0038763" "FBgn0038763" 20018269 20021338 "3R" "protein_coding"
"FBgn0038765" "FBgn0038765" 20026487 20028040 "3R" "protein_coding"
"FBgn0038766" "FBgn0038766" 20028058 20029561 "3R" "protein_coding"
"FBgn0038767" "FBgn0038767" 20029560 20031309 "3R" "protein_coding"
"FBgn0038768" "FBgn0038768" 20031823 20034330 "3R" "protein_coding"
"FBgn0038769" "FBgn0038769" 20033881 20036056 "3R" "protein_coding"
"FBgn0038771" "FBgn0038771" 20056418 20059750 "3R" "protein_coding"
"FBgn0038772" "FBgn0038772" 20057748 20059291 "3R" "protein_coding"
"FBgn0038787" "FBgn0038787" 20324274 20328003 "3R" "protein_coding"
"FBgn0038788" "FBgn0038788" 20328465 20330915 "3R" "protein_coding"
"FBgn0038795" "FBgn0038795" 20406615 20407871 "3R" "protein_coding"
"FBgn0038799" "FBgn0038799" 20507392 20512468 "3R" "protein_coding"
"FBgn0038803" "FBgn0038803" 20560865 20573000 "3R" "protein_coding"
"FBgn0038804" "FBgn0038804" 20562486 20564067 "3R" "protein_coding"
"FBgn0038805" "FBgn0038805" 20575245 20577010 "3R" "protein_coding"
"FBgn0038806" "FBgn0038806" 20577053 20578131 "3R" "protein_coding"
"FBgn0038808" "FBgn0038808" 20580115 20580764 "3R" "protein_coding"
"FBgn0038809" "FBgn0038809" 20581770 20585833 "3R" "protein_coding"
"FBgn0038810" "FBgn0038810" 20588711 20591040 "3R" "protein_coding"
"FBgn0038811" "FBgn0038811" 20591024 20592671 "3R" "protein_coding"
"FBgn0038816" "FBgn0038816" 20635480 20644279 "3R" "protein_coding"
"FBgn0038826" "FBgn0038826" 20756729 20810726 "3R" "protein_coding"
"FBgn0038828" "FBgn0038828" 20816445 20818929 "3R" "protein_coding"
"FBgn0038829" "FBgn0038829" 20819129 20821848 "3R" "protein_coding"
"FBgn0038830" "FBgn0038830" 20823313 20824239 "3R" "protein_coding"
"FBgn0038834" "FBgn0038834" 20850516 20851427 "3R" "protein_coding"
"FBgn0038839" "FBgn0038839" 20894452 20897320 "3R" "protein_coding"
"FBgn0038842" "FBgn0038842" 20914296 20929213 "3R" "protein_coding"
"FBgn0038849" "FBgn0038849" 21047462 21048829 "3R" "protein_coding"
"FBgn0038850" "FBgn0038850" 21050014 21050975 "3R" "protein_coding"
"FBgn0038853" "FBgn0038853" 21083043 21097827 "3R" "protein_coding"
"FBgn0038854" "FBgn0038854" 21098229 21101718 "3R" "protein_coding"
"FBgn0038855" "FBgn0038855" 21102199 21105113 "3R" "protein_coding"
"FBgn0038857" "FBgn0038857" 21117857 21118856 "3R" "protein_coding"
"FBgn0038858" "FBgn0038858" 21127573 21129601 "3R" "protein_coding"
"FBgn0038860" "FBgn0038860" 21130216 21132720 "3R" "protein_coding"
"FBgn0038861" "FBgn0038861" 21132734 21133881 "3R" "protein_coding"
"FBgn0038862" "FBgn0038862" 21134262 21138214 "3R" "protein_coding"
"FBgn0038868" "FBgn0038868" 21215079 21216226 "3R" "protein_coding"
"FBgn0038869" "FBgn0038869" 21217268 21218791 "3R" "protein_coding"
"FBgn0038870" "FBgn0038870" 21219077 21222843 "3R" "protein_coding"
"FBgn0038871" "FBgn0038871" 21220704 21223584 "3R" "protein_coding"
"FBgn0038872" "FBgn0038872" 21223704 21229512 "3R" "protein_coding"
"FBgn0038874" "FBgn0038874" 21247011 21265134 "3R" "protein_coding"
"FBgn0038876" "FBgn0038876" 21270126 21271408 "3R" "protein_coding"
"FBgn0038877" "FBgn0038877" 21271078 21273817 "3R" "protein_coding"
"FBgn0038878" "FBgn0038878" 21274243 21276249 "3R" "protein_coding"
"FBgn0038881" "FBgn0038881" 21318300 21349601 "3R" "protein_coding"
"FBgn0038889" "FBgn0038889" 21482325 21487444 "3R" "protein_coding"
"FBgn0038890" "FBgn0038890" 21520928 21528598 "3R" "protein_coding"
"FBgn0038893" "FBgn0038893" 21661186 21662972 "3R" "protein_coding"
"FBgn0038897" "FBgn0038897" 21740105 21744431 "3R" "protein_coding"
"FBgn0038903" "FBgn0038903" 21777203 21777847 "3R" "protein_coding"
"FBgn0038912" "FBgn0038912" 21875293 21877788 "3R" "protein_coding"
"FBgn0038922" "FBgn0038922" 22016391 22019382 "3R" "protein_coding"
"FBgn0038923" "FBgn0038923" 22023527 22024341 "3R" "protein_coding"
"FBgn0038924" "FBgn0038924" 22024259 22025506 "3R" "protein_coding"
"FBgn0038925" "FBgn0038925" 22025975 22027480 "3R" "protein_coding"
"FBgn0038927" "FBgn0038927" 22032150 22034286 "3R" "protein_coding"
"FBgn0038928" "FBgn0038928" 22034455 22035617 "3R" "protein_coding"
"FBgn0038943" "FBgn0038943" 22333088 22334150 "3R" "protein_coding"
"FBgn0038947" "FBgn0038947" 22356685 22360711 "3R" "protein_coding"
"FBgn0038948" "FBgn0038948" 22360782 22362371 "3R" "protein_coding"
"FBgn0038950" "FBgn0038950" 22364573 22365983 "3R" "protein_coding"
"FBgn0038951" "FBgn0038951" 22366080 22367373 "3R" "protein_coding"
"FBgn0038953" "FBgn0038953" 22375923 22379955 "3R" "protein_coding"
"FBgn0038957" "FBgn0038957" 22389780 22392349 "3R" "protein_coding"
"FBgn0038961" "FBgn0038961" 22408566 22410915 "3R" "protein_coding"
"FBgn0038964" "FBgn0038964" 22419095 22421068 "3R" "protein_coding"
"FBgn0038965" "FBgn0038965" 22421161 22423302 "3R" "protein_coding"
"FBgn0038966" "FBgn0038966" 22423316 22424929 "3R" "protein_coding"
"FBgn0038968" "FBgn0038968" 22440152 22446587 "3R" "protein_coding"
"FBgn0038972" "FBgn0038972" 22464985 22465938 "3R" "protein_coding"
"FBgn0038974" "FBgn0038974" 22466905 22468157 "3R" "protein_coding"
"FBgn0038976" "FBgn0038976" 22487039 22488110 "3R" "protein_coding"
"FBgn0038981" "FBgn0038981" 22520087 22528663 "3R" "protein_coding"
"FBgn0038984" "FBgn0038984" 22543693 22547846 "3R" "protein_coding"
"FBgn0038989" "FBgn0038989" 22584773 22586209 "3R" "protein_coding"
"FBgn0039003" "FBgn0039003" 22687542 22690380 "3R" "protein_coding"
"FBgn0039004" "FBgn0039004" 22690607 22694772 "3R" "protein_coding"
"FBgn0039006" "FBgn0039006" 22698319 22700307 "3R" "protein_coding"
"FBgn0039013" "FBgn0039013" 22724884 22726414 "3R" "protein_coding"
"FBgn0039016" "FBgn0039016" 22734007 22741091 "3R" "protein_coding"
"FBgn0039019" "FBgn0039019" 22745620 22746605 "3R" "protein_coding"
"FBgn0039020" "FBgn0039020" 22746446 22747599 "3R" "protein_coding"
"FBgn0039022" "FBgn0039022" 22758810 22761076 "3R" "protein_coding"
"FBgn0039023" "FBgn0039023" 22761440 22763711 "3R" "protein_coding"
"FBgn0039024" "FBgn0039024" 22763960 22766172 "3R" "protein_coding"
"FBgn0039025" "FBgn0039025" 22750901 22776374 "3R" "protein_coding"
"FBgn0039026" "FBgn0039026" 22750901 22794030 "3R" "protein_coding"
"FBgn0039031" "FBgn0039031" 22977270 22978164 "3R" "protein_coding"
"FBgn0039038" "FBgn0039038" 23012412 23015475 "3R" "protein_coding"
"FBgn0039043" "FBgn0039043" 23044664 23048214 "3R" "protein_coding"
"FBgn0039044" "FBgn0039044" 23049657 23054082 "3R" "protein_coding"
"FBgn0039045" "FBgn0039045" 23054410 23058958 "3R" "protein_coding"
"FBgn0039048" "FBgn0039048" 23062713 23067259 "3R" "protein_coding"
"FBgn0039049" "FBgn0039049" 23091724 23095184 "3R" "protein_coding"
"FBgn0039055" "FBgn0039055" 23114014 23117931 "3R" "protein_coding"
"FBgn0039056" "FBgn0039056" 23118400 23124217 "3R" "protein_coding"
"FBgn0039065" "FBgn0039065" 23249443 23251477 "3R" "protein_coding"
"FBgn0039066" "FBgn0039066" 23251563 23255071 "3R" "protein_coding"
"FBgn0039067" "FBgn0039067" 23255070 23258087 "3R" "protein_coding"
"FBgn0039068" "FBgn0039068" 23258365 23260602 "3R" "protein_coding"
"FBgn0039069" "FBgn0039069" 23284002 23286041 "3R" "protein_coding"
"FBgn0039073" "FBgn0039073" 23361889 23363574 "3R" "protein_coding"
"FBgn0039075" "FBgn0039075" 23375928 23384777 "3R" "protein_coding"
"FBgn0039081" "FBgn0039081" 23513617 23519445 "3R" "protein_coding"
"FBgn0039084" "FBgn0039084" 23522264 23530986 "3R" "protein_coding"
"FBgn0039094" "FBgn0039094" 23602507 23605495 "3R" "protein_coding"
"FBgn0039098" "FBgn0039098" 23677358 23678421 "3R" "protein_coding"
"FBgn0039099" "FBgn0039099" 23678895 23679855 "3R" "protein_coding"
"FBgn0039101" "FBgn0039101" 23682503 23683980 "3R" "protein_coding"
